Wavenumber,Spectrum(21)_1,Spectrum(21)_2,Spectrum(21)_3
755.1282051282051,2.7038424892605617,5.600420820697895,11.402285893426413
756.4102564102564,2.977458842828913,5.541249495191057,11.290210490256548
757.6923076923077,3.259358341327453,5.720221044065496,10.591419021007145
758.974358974359,2.7269660284627473,6.02765341817737,11.75639326721758
760.2564102564103,2.894609736980421,5.5806068424686845,11.834593443310068
761.5384615384615,3.138099643814098,5.9912877486383245,11.250422939964224
762.8205128205128,2.8910892507963974,5.999829996136395,11.257170848088748
764.1025641025642,3.0877922093156425,5.830935831150718,11.405572673915843
765.3846153846155,2.9452510961902743,5.022954935553897,11.435594932399471
766.6666666666667,3.057896756643304,5.534911203003581,10.879092916259713
767.948717948718,2.9229491014464117,4.979107478693566,12.132427033137661
769.2307692307693,2.874053172205845,5.964089742062248,11.113598308887424
770.5128205128206,2.5837750890589826,5.510690612777194,11.048708562719998
771.7948717948718,2.8772295646882267,5.946800095169253,10.888941160081009
773.0769230769231,3.3000570523949575,4.992547587732568,11.309994077548339
774.3589743589744,2.5073802461593,5.441151037570565,10.924540125473987
775.6410256410256,2.9200380784924755,5.5828155572018465,11.01955616046637
776.9230769230769,2.96167800002144,5.530081338374739,10.710918558880417
778.2051282051282,2.463801736504672,5.7585999209405925,10.927077547849326
779.4871794871794,2.9598544235791837,5.528763045340908,11.122951584453356
780.7692307692307,2.517048847387199,5.373496518350029,10.78211193308754
782.0512820512821,2.394204512204551,5.1389396057601555,10.945637085711523
783.3333333333334,2.2804392722337163,5.488192224052627,11.170596990871381
784.6153846153846,2.12773700666265,5.7688042656895435,10.59255257666717
785.8974358974359,2.3833616133298565,5.057558647440926,10.515177598324966
787.1794871794872,3.2784309707482175,5.805171089788681,10.509828088654196
788.4615384615386,2.7650126322020725,4.993029767181935,10.43393004764783
789.7435897435898,2.7319425953934338,5.658059548432632,10.231916445769174
791.0256410256411,2.570084982186904,5.899638821748668,10.44710338396983
792.3076923076924,2.3181025540285023,5.389302969044425,10.39874741866398
793.5897435897436,2.4952397733951632,5.279122388749779,10.393185577187758
794.8717948717949,2.7975418606313114,5.257423602621781,10.619262466956306
796.1538461538462,1.795066129887036,5.212672809853457,9.843309067741108
797.4358974358975,2.9288011838666854,4.87221067855804,10.23971856383418
798.7179487179487,2.1590573182963193,4.518557440623429,10.157102705865144
800.0,2.700388852863429,4.551705524751261,10.013420914382229
801.2820512820513,3.0006264558670037,5.671379424558248,10.755958752054918
802.5641025641025,2.7852588878854316,5.436068861851327,10.276873508431528
803.8461538461538,2.2022197175954394,4.77768688039272,10.121559000166863
805.1282051282051,2.61349357937652,5.08694031643696,10.556999342740909
806.4102564102564,1.9131515260893395,5.136418021974346,9.86693132478091
807.6923076923077,2.5038283483494275,5.04376293984056,10.379410701942902
808.974358974359,2.228933335803691,5.514921884248601,10.58102203476565
810.2564102564103,3.133682056975492,5.787371594732331,10.069542366418887
811.5384615384615,2.4936552148922835,5.436308360883991,9.985302313617273
812.8205128205129,2.6244266840793964,4.819695593350363,10.496924444786442
814.1025641025642,2.11430853242232,4.406645012520883,9.75139494974426
815.3846153846155,2.7808077913908145,4.922479721681582,9.874696671064322
816.6666666666667,2.265051142095954,5.2461201716808255,10.321254235515616
817.948717948718,3.0136254616269715,4.735906911096575,10.336782958233043
819.2307692307693,2.5672556573497713,5.354264023165666,10.201335984329376
820.5128205128206,2.4535546405536492,5.298957884739004,10.100182742284353
821.7948717948718,2.478949158978733,4.7698092717256735,10.368047260443195
823.0769230769231,2.4285572293567226,4.942144004768944,10.33105317585618
824.3589743589744,2.5507206733198324,5.293100661116066,10.367967140887508
825.6410256410256,2.7691376237561696,5.338625231767576,10.384680203743597
826.9230769230769,2.3837592820522597,5.06514163630815,10.262992875450124
828.2051282051282,2.520613391504548,5.32850964937616,10.49645304713086
829.4871794871794,2.7439524481748307,4.843045129766865,10.134175302643413
830.7692307692307,2.2246397162887073,5.148168649120651,10.216739146653557
832.0512820512821,2.6783853980283348,4.316957133231556,10.303619096833023
833.3333333333334,2.5618212325717136,5.508636771464391,10.321035722669444
834.6153846153846,2.2648786252294615,4.489133744629696,9.941591035526717
835.8974358974359,2.6667045944589973,4.9617132682669025,9.96170481799933
837.1794871794872,2.8048023684231764,5.351162664008679,10.621282489780997
838.4615384615386,1.7242334989791022,5.616372276935926,10.13364312657361
839.7435897435898,3.166001770925771,5.301806316134787,10.138446768633447
841.0256410256411,2.9890321471575447,5.524277410521326,10.089608019803151
842.3076923076924,2.2385459591331207,4.54298644751555,10.219253441847922
843.5897435897436,2.490115354123131,5.445850850248028,10.410741219239078
844.8717948717949,2.9232752655374283,4.980291738967366,10.028805545295228
846.1538461538462,2.5881576597526794,5.206568970929596,10.565863230872393
847.4358974358975,2.503009701483778,5.339290878585776,9.885926835237855
848.7179487179487,2.665731446812032,4.898093285615044,10.567835785801345
850.0,2.6095515124058424,4.290553577637369,10.096262991385274
851.2820512820513,2.9034687745672954,5.581196186065075,10.180969053536415
852.5641025641025,2.6935298978236695,5.138134409329377,10.507996228438142
853.8461538461538,2.6988667236806476,5.11711542286145,10.145007409223185
855.1282051282051,2.644189731810839,4.977255824718171,10.966806034439267
856.4102564102565,3.051961915443742,5.271056095433661,10.950294763044859
857.6923076923077,2.5462776926478177,5.730557968907992,10.873459347556038
858.974358974359,2.333852203288787,5.5630175335924195,11.39004280272767
860.2564102564103,3.6201059430034004,5.675577327932995,10.646145655064101
861.5384615384615,2.964029483380414,5.32254000589767,10.907566417725556
862.8205128205129,3.229700909913968,5.590158622957358,11.028909836639976
864.1025641025642,3.1619299855416547,6.071929841786501,11.409546721386679
865.3846153846155,2.888491974683623,5.591784605571452,11.599976343982942
866.6666666666667,2.9061644269985134,6.069056117451055,11.992386917127382
867.948717948718,2.7564593302701215,5.4498432202667235,11.595117400268144
869.2307692307693,3.2141890802476194,6.740307551962239,11.580136874992368
870.5128205128206,3.0206954588930532,5.498514888640323,11.063622149617952
871.7948717948718,2.7801320219850894,5.822088349329202,11.555549709838415
873.0769230769231,2.961538694706204,5.816428509114379,11.460534485302022
874.3589743589744,2.504806897844875,5.538494150839897,11.36778360412322
875.6410256410256,2.8926697518690476,5.132797144027553,11.621791632275693
876.9230769230769,3.466802264599144,5.5650856469308225,11.581732785109532
878.2051282051282,2.8852019393178674,6.018563663480018,11.06625438721682
879.4871794871794,2.4072934477590446,5.299227722480977,10.777920707162732
880.7692307692307,1.9452809524092864,5.754135509803462,10.93992060001614
882.0512820512821,2.753954585707404,5.504215917076275,10.420857334447536
883.3333333333334,3.1871727101934786,5.320017034110367,11.305892868352528
884.6153846153846,2.7580809101720125,5.143856564151897,10.91216701687445
885.8974358974359,2.464205963755294,5.441840702631828,10.397413860358393
887.1794871794873,2.887405631798429,5.591234928794593,10.633588904057186
888.4615384615386,3.060879718505649,5.095650898010403,10.009130142164286
889.7435897435898,2.7672550766724435,4.902926624220471,10.737603278933166
891.0256410256411,2.8215765163402766,5.105127561370573,10.520102890497766
892.3076923076924,2.5991520864869773,5.297695629708902,10.08879123438219
893.5897435897436,2.8811058654444492,4.8660261205819175,10.259798807378552
894.8717948717949,3.0944988681600982,5.26554519602782,10.518401754829258
896.1538461538462,3.1274249644917216,5.152047964892377,9.82476589786479
897.4358974358975,2.253935440046959,5.427896787957689,10.288262430732184
898.7179487179487,2.4690351438856597,4.850294713047402,10.238728764174809
900.0,2.4918214108406667,4.445119790114106,10.000884671580089
901.2820512820513,2.2207035727965385,5.010664375666303,9.866499099253842
902.5641025641025,2.4378187838073093,5.227299909856061,10.08082365303004
903.8461538461538,2.148532020672409,5.76225318566585,10.081973311741983
905.1282051282051,2.544838417429225,4.6701255185801624,9.495693271756787
906.4102564102565,2.0835704809948137,4.818731646498826,9.412362895869254
907.6923076923077,2.7053738760066284,4.545857320694665,9.929392829949697
908.974358974359,2.24700152656558,4.922650501398737,9.445274646457506
910.2564102564103,2.2270864344073598,5.307732181627902,9.904078126503807
911.5384615384615,2.6714295845480485,5.5036072001796015,9.02096074616091
912.8205128205129,2.12747848026935,5.022615598034386,9.192860630134625
914.1025641025642,2.5379660405304314,5.3015434012526,9.509369270813286
915.3846153846155,2.6790634644352638,5.098938845492482,9.652586055097006
916.6666666666667,2.3494708505976623,5.177436427992135,9.867319193446109
917.948717948718,1.5970569921125348,4.779509429992706,9.565527232598019
919.2307692307693,2.2493461352125244,5.50516732913695,9.578556373950748
920.5128205128206,1.8991766292626089,5.674873790206676,9.447057174440364
921.7948717948718,2.898477326958725,4.930204236986968,9.7469869436796
923.0769230769231,2.5091247755205517,4.715143289926824,9.51509663485782
924.3589743589744,2.9216304956355645,4.97591795526006,9.197903509412274
925.6410256410256,2.7618364425088515,4.7101323482400455,9.723211452328583
926.9230769230769,1.8641153539052486,4.244861537717529,10.076932883215973
928.2051282051282,2.237117355029769,5.101394546383945,9.851426772028404
929.4871794871794,2.411815926066382,4.916524484738912,9.94160661678682
930.7692307692308,2.0354883079151027,5.059074984918285,9.70246345014718
932.0512820512821,2.8771257304184235,5.373192641398259,9.586902479552505
933.3333333333334,2.304908167964684,5.079096933083233,9.002039800513678
934.6153846153846,2.4876369039402775,5.04291128844665,9.361078024394427
935.8974358974359,1.9655960972871551,4.771884879870309,9.670727193640852
937.1794871794873,2.7718235324672515,4.279955469138628,10.188246926915843
938.4615384615386,2.4465224685082307,4.639132723055781,9.420176959464351
939.7435897435898,2.289255493191247,4.480757757240836,9.937166142768556
941.0256410256411,2.1306160862034864,4.52075137785256,9.704664528075678
942.3076923076924,2.6364643247627004,4.944465650080649,9.990323061899446
943.5897435897436,1.7972695158441514,4.371277532511559,9.60920329784882
944.8717948717949,2.4875497641881372,4.945409761015259,9.809286291643156
946.1538461538462,2.2593414228953663,4.627036016193314,9.660886163116515
947.4358974358975,2.3943899095651604,3.783989605827822,10.181225540560721
948.7179487179487,2.360968999218165,5.041921289991625,9.74571503326279
950.0,2.6162993767018365,4.588722363723184,9.889029546611791
951.2820512820513,2.2408183299256934,4.941864938734975,8.817980671754214
952.5641025641025,2.15991790998873,4.829584409049708,9.28201855861899
953.8461538461538,1.9963975200543196,4.898458687586371,9.956734478615951
955.1282051282051,2.2029125228802156,4.709752287772046,9.51772072815791
956.4102564102565,2.1399635317297654,5.193667542926249,9.604483101982613
957.6923076923077,2.7331454747623125,5.078706267887194,9.544930019159379
958.974358974359,2.631011944673165,4.349407763490349,9.703090680615254
960.2564102564103,1.7219726674927651,4.9690118281637625,10.183032555256466
961.5384615384617,2.111823582541712,4.4062199958409645,9.769611144581843
962.8205128205129,2.350338013135345,4.806863773334229,9.754962384859136
964.1025641025642,2.3652777297198453,4.626908236783915,9.863374658718142
965.3846153846155,2.0443476497220607,5.198582287372159,9.620732012759325
966.6666666666667,2.7335184089786777,4.4856915307245915,9.658061988477687
967.948717948718,2.9735272959777572,4.678159120868661,9.794571911128365
969.2307692307693,1.808790438665582,5.099063701677073,9.98105642125764
970.5128205128206,2.6855600927134056,4.9027724998973214,9.356548096906618
971.7948717948718,3.242735566544969,4.806105828360366,9.80381466693253
973.0769230769231,2.2484028989662814,4.948810629362781,9.90963504555182
974.3589743589744,2.3020766536227715,4.544639913652168,9.962967504477932
975.6410256410256,2.160515006377689,4.962299370584851,9.31125939904931
976.9230769230769,2.5262598288488434,4.850116782623419,9.195469929800105
978.2051282051282,2.3002598883738314,4.510227201826943,9.50499947577796
979.4871794871794,1.9414459627340488,5.194661715583502,9.498811302354328
980.7692307692308,2.5141331998979046,4.693273519616107,9.447011997697027
982.0512820512821,2.645305770569962,4.665650823425445,9.243738600621235
983.3333333333334,2.457338441219269,5.137789130100563,9.248417176729754
984.6153846153846,2.6651402451513566,4.608008802997253,8.93785710204122
985.8974358974359,1.9472258026084968,5.0351580290858715,9.544978886321376
987.1794871794873,2.7004386215515104,4.619588664032698,9.632568632731351
988.4615384615386,2.278495819683892,4.483752857066127,9.460737688699128
989.7435897435898,2.4076748877756122,5.017359637468274,9.81503114404797
991.0256410256411,2.8895533313467676,4.80659096838709,9.617036192997547
992.3076923076924,2.6062899053204194,5.023035781793954,9.702406416735709
993.5897435897436,1.6317510486898534,4.782302056231476,9.427645751442636
994.8717948717949,2.7532216328614045,4.631464989372132,9.441180615137485
996.1538461538462,2.405433773485815,5.407499704538414,9.737730291943024
997.4358974358975,2.2172259733318325,5.0439706199052265,9.407805758375543
998.7179487179487,2.41540660297863,4.789630003037677,9.635079778934243
1000.0,2.3265742395510305,4.821261047649024,10.323249758698035
1001.2820512820513,2.3876008722225834,4.823526451772286,9.758928879048058
1002.5641025641025,2.5630828473497864,4.363286864005876,10.328815179341841
1003.8461538461538,2.4585573835145844,4.723480579280297,10.02138839094575
1005.1282051282052,2.7203876111289187,5.3050057004381195,9.893862120403627
1006.4102564102565,2.418225898834962,4.677286735974831,9.973201781386253
1007.6923076923077,2.0311855939762573,4.681616754382609,10.554046211867123
1008.974358974359,2.404637695247201,5.2417072985173965,10.528881422558031
1010.2564102564103,2.6982751692793543,5.275386169637022,9.974100496154083
1011.5384615384617,2.566921501747557,5.140084859506929,10.254460773189823
1012.8205128205128,2.8985780580313305,5.058936637608443,10.633602478160917
1014.1025641025642,3.1037725368393536,5.139895436145137,10.293367093403642
1015.3846153846155,3.0730933392513973,5.2169856866869315,10.946073368650076
1016.6666666666667,2.3552266266433906,5.427569613690684,10.63945303466263
1017.948717948718,2.6978461364726214,5.810399648660664,11.424677651536111
1019.2307692307693,2.9704422686149456,5.667626746531439,11.137460762002243
1020.5128205128206,2.7945727540064866,5.247899680115306,11.013499944807199
1021.7948717948718,2.623377693840588,5.698201051699719,12.391657825639227
1023.0769230769231,3.261415956393043,6.052045371755738,11.573905115942168
1024.3589743589744,2.957669462557079,6.157008262673137,12.029921907636698
1025.6410256410256,3.101758366468583,5.888301046798332,12.648012153469198
1026.9230769230771,3.1831402628464995,6.801022478190262,11.898224949743422
1028.2051282051284,3.0077294239986854,6.791013100790632,12.711659874532357
1029.4871794871797,3.3830823014364673,5.994459084902094,13.282443124802521
1030.769230769231,3.0239421085724545,6.729002052397363,13.314358636893905
1032.0512820512822,3.28142464879367,6.913893646077501,13.783346845355052
1033.3333333333335,3.3881341928314654,7.090387217588091,14.046885785831423
1034.6153846153848,3.373985766913599,7.129360896472643,14.008583423345419
1035.897435897436,4.154524764309009,7.2821712988169764,14.609216467928977
1037.1794871794873,4.184657260534413,7.49649029122408,14.333807831695495
1038.4615384615386,3.607932757953913,7.640675938243526,14.28411322139413
1039.7435897435898,3.543987035842572,7.246447161146674,14.692452432832834
1041.025641025641,3.830830727369833,7.50860225410309,15.368143518612278
1042.3076923076924,3.5192611740246913,7.282467708465439,15.075003644878391
1043.5897435897436,3.493068060286324,7.639558792396766,14.92699151597015
1044.871794871795,3.816813944353035,7.362035424119253,14.977875422477997
